time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_taxi	arrivals_taxi	stuck_taxi	en-route_taxi	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	100	19	0	81	19	0	0	19	81	19	0	62
06:20:00	22800	315	85	0	311	85	0	0	104	230	85	0	207
06:25:00	23100	658	251	0	718	237	13	0	328	421	238	0	390
06:30:00	23400	901	400	0	1219	337	46	0	619	564	354	0	600
06:35:00	23700	1281	630	0	1870	459	120	0	958	822	510	0	912
06:40:00	24000	1791	963	0	2698	626	224	0	1360	1165	739	0	1338
06:45:00	24300	2112	1281	0	3529	804	308	0	1856	1308	973	0	1673
06:50:00	24600	2159	1483	0	4205	814	406	0	2264	1345	1077	0	1941
06:55:00	24900	2345	1767	0	4783	832	577	0	2519	1513	1190	0	2264
07:00:00	25200	2589	2097	0	5275	952	661	0	2810	1637	1436	0	2465
07:05:00	25500	2549	2151	0	5673	930	679	0	3061	1619	1472	0	2612
07:10:00	25800	2608	2256	0	6025	901	776	0	3186	1707	1480	0	2839
07:15:00	26100	2571	2274	0	6322	863	771	0	3278	1708	1503	0	3044
07:20:00	26400	2774	2453	0	6643	942	835	0	3385	1832	1618	0	3258
07:25:00	26700	2750	2433	0	6960	923	846	0	3462	1827	1587	0	3498
07:30:00	27000	2700	2540	0	7120	985	779	0	3668	1715	1761	0	3452
07:35:00	27300	2557	2420	0	7257	922	785	0	3805	1635	1635	0	3452
07:40:00	27600	2659	2439	0	7477	885	820	0	3870	1774	1619	0	3607
07:45:00	27900	2556	2415	0	7618	883	778	0	3975	1673	1637	0	3643
07:50:00	28200	2747	2543	0	7822	951	846	0	4080	1796	1697	0	3742
07:55:00	28500	2663	2459	0	8026	912	806	0	4186	1751	1653	0	3840
08:00:00	28800	2681	2527	0	8180	918	836	0	4268	1763	1691	0	3912
08:05:00	29100	2723	2554	0	8349	994	787	0	4475	1729	1767	0	3874
08:10:00	29400	2787	2615	0	8521	907	917	0	4465	1880	1698	0	4056
08:15:00	29700	2612	2593	0	8540	932	818	0	4579	1680	1775	0	3961
08:20:00	30000	2513	2565	0	8488	882	866	0	4595	1631	1699	0	3893
08:25:00	30300	2176	2414	0	8250	750	869	0	4476	1426	1545	0	3774
08:30:00	30600	1909	2353	0	7806	614	917	0	4173	1295	1436	0	3633
08:35:00	30900	1609	2244	0	7171	456	916	0	3713	1153	1328	0	3458
08:40:00	31200	1301	2116	0	6356	312	915	0	3110	989	1201	0	3246
08:45:00	31500	1104	2008	0	5452	200	904	0	2406	904	1104	0	3046
08:50:00	31800	914	1804	0	4562	116	798	0	1724	798	1006	0	2838
08:55:00	32100	725	1456	0	3831	100	625	0	1199	625	831	0	2632
09:00:00	32400	492	1192	0	3131	54	438	0	815	438	754	0	2316
09:05:00	32700	366	910	0	2587	49	317	0	547	317	593	0	2040
09:10:00	33000	212	610	0	2189	27	185	0	389	185	425	0	1800
09:15:00	33300	165	523	0	1831	23	142	0	270	142	381	0	1561
09:20:00	33600	109	358	0	1582	17	92	0	195	92	266	0	1387
09:25:00	33900	91	323	0	1350	17	74	0	138	74	249	0	1212
09:30:00	34200	53	233	0	1170	7	46	0	99	46	187	0	1071
09:35:00	34500	33	198	0	1005	1	32	0	68	32	166	0	937
09:40:00	34800	25	174	0	856	2	23	0	47	23	151	0	809
09:45:00	35100	18	139	0	735	1	17	0	31	17	122	0	704
09:50:00	35400	11	100	0	646	1	10	0	22	10	90	0	624
09:55:00	35700	12	85	0	573	3	9	0	16	9	76	0	557
10:00:00	36000	7	77	0	503	1	6	0	11	6	71	0	492
10:05:00	36300	4	65	0	442	1	3	0	9	3	62	0	433
10:10:00	36600	3	53	0	392	0	3	0	6	3	50	0	386
10:15:00	36900	1	60	0	333	0	1	0	5	1	59	0	328
10:20:00	37200	3	61	0	275	1	2	0	4	2	59	0	271
10:25:00	37500	1	57	0	219	0	1	0	3	1	56	0	216
10:30:00	37800	2	47	0	174	1	1	0	3	1	46	0	171
10:35:00	38100	0	43	0	131	0	0	0	3	0	43	0	128
10:40:00	38400	1	32	0	100	0	1	0	2	1	31	0	98
10:45:00	38700	2	22	0	80	0	2	0	0	2	20	0	80
10:50:00	39000	0	11	0	69	0	0	0	0	0	11	0	69
10:55:00	39300	0	13	0	56	0	0	0	0	0	13	0	56
11:00:00	39600	0	14	0	42	0	0	0	0	0	14	0	42
11:05:00	39900	0	12	0	30	0	0	0	0	0	12	0	30
11:10:00	40200	0	7	0	23	0	0	0	0	0	7	0	23
11:15:00	40500	0	2	0	21	0	0	0	0	0	2	0	21
11:20:00	40800	0	1	0	20	0	0	0	0	0	1	0	20
11:25:00	41100	0	2	0	18	0	0	0	0	0	2	0	18
11:30:00	41400	0	4	0	14	0	0	0	0	0	4	0	14
11:35:00	41700	0	0	0	14	0	0	0	0	0	0	0	14
11:40:00	42000	0	2	0	12	0	0	0	0	0	2	0	12
11:45:00	42300	0	1	0	11	0	0	0	0	0	1	0	11
11:50:00	42600	0	1	0	10	0	0	0	0	0	1	0	10
11:55:00	42900	0	0	0	10	0	0	0	0	0	0	0	10
12:00:00	43200	0	3	0	7	0	0	0	0	0	3	0	7
12:05:00	43500	0	0	0	7	0	0	0	0	0	0	0	7
12:10:00	43800	0	0	0	7	0	0	0	0	0	0	0	7
12:15:00	44100	0	2	0	5	0	0	0	0	0	2	0	5
12:20:00	44400	0	1	0	4	0	0	0	0	0	1	0	4
12:25:00	44700	0	1	0	3	0	0	0	0	0	1	0	3
12:30:00	45000	0	0	0	3	0	0	0	0	0	0	0	3
12:35:00	45300	0	1	0	2	0	0	0	0	0	1	0	2
12:40:00	45600	0	2	0	0	0	0	0	0	0	2	0	0
12:45:00	45900	0	0	0	0	0	0	0	0	0	0	0	0
12:50:00	46200	0	0	0	0	0	0	0	0	0	0	0	0
12:55:00	46500	0	0	0	0	0	0	0	0	0	0	0	0
13:00:00	46800	0	0	0	0	0	0	0	0	0	0	0	0
13:05:00	47100	0	0	0	0	0	0	0	0	0	0	0	0
13:10:00	47400	0	0	0	0	0	0	0	0	0	0	0	0
13:15:00	47700	0	0	0	0	0	0	0	0	0	0	0	0
13:20:00	48000	0	0	0	0	0	0	0	0	0	0	0	0
13:25:00	48300	0	0	0	0	0	0	0	0	0	0	0	0
13:30:00	48600	0	0	0	0	0	0	0	0	0	0	0	0
13:35:00	48900	0	0	0	0	0	0	0	0	0	0	0	0
13:40:00	49200	0	0	0	0	0	0	0	0	0	0	0	0
13:45:00	49500	0	0	0	0	0	0	0	0	0	0	0	0
13:50:00	49800	21	1	0	20	1	0	0	1	20	1	0	19
13:55:00	50100	66	18	0	68	18	0	0	19	48	18	0	49
14:00:00	50400	112	36	0	144	34	2	0	51	78	34	0	93
14:05:00	50700	204	73	0	275	64	6	0	109	140	67	0	166
14:10:00	51000	329	139	0	465	99	28	0	180	230	111	0	285
14:15:00	51300	444	203	0	706	133	44	0	269	311	159	0	437
14:20:00	51600	658	326	0	1038	217	66	0	420	441	260	0	618
14:25:00	51900	818	452	0	1404	284	107	0	597	534	345	0	807
14:30:00	52200	995	613	0	1786	341	159	0	779	654	454	0	1007
14:35:00	52500	1213	755	0	2244	404	202	0	981	809	553	0	1263
14:40:00	52800	1387	916	0	2715	462	254	0	1189	925	662	0	1526
14:45:00	53100	1618	1139	0	3194	536	354	0	1371	1082	785	0	1823
14:50:00	53400	1897	1388	0	3703	652	406	0	1617	1245	982	0	2086
14:55:00	53700	2022	1475	0	4250	707	428	0	1896	1315	1047	0	2354
15:00:00	54000	2234	1717	0	4767	776	527	0	2145	1458	1190	0	2622
15:05:00	54300	2276	1836	0	5207	804	557	0	2392	1472	1279	0	2815
15:10:00	54600	2377	1996	0	5588	806	623	0	2575	1571	1373	0	3013
15:15:00	54900	2561	2176	0	5973	869	685	0	2759	1692	1491	0	3214
15:20:00	55200	2576	2207	0	6342	877	710	0	2926	1699	1497	0	3416
15:25:00	55500	2536	2257	0	6621	919	675	0	3170	1617	1582	0	3451
15:30:00	55800	2600	2349	0	6872	897	779	0	3288	1703	1570	0	3584
15:35:00	56100	2618	2307	0	7183	874	748	0	3414	1744	1559	0	3769
15:40:00	56400	2618	2428	0	7373	914	800	0	3528	1704	1628	0	3845
15:45:00	56700	2676	2490	0	7559	940	793	0	3675	1736	1697	0	3884
15:50:00	57000	2597	2500	0	7656	891	820	0	3746	1706	1680	0	3910
15:55:00	57300	2602	2536	0	7722	878	823	0	3801	1724	1713	0	3921
16:00:00	57600	2493	2427	0	7788	841	820	0	3822	1652	1607	0	3966
16:05:00	57900	2465	2506	0	7747	841	824	0	3839	1624	1682	0	3908
16:10:00	58200	2453	2506	0	7694	822	864	0	3797	1631	1642	0	3897
16:15:00	58500	2301	2430	0	7565	766	852	0	3711	1535	1578	0	3854
16:20:00	58800	2142	2451	0	7256	727	840	0	3598	1415	1611	0	3658
16:25:00	59100	1957	2261	0	6952	633	820	0	3411	1324	1441	0	3541
16:30:00	59400	1875	2216	0	6611	607	823	0	3195	1268	1393	0	3416
16:35:00	59700	1688	2164	0	6135	529	817	0	2907	1159	1347	0	3228
16:40:00	60000	1462	1986	0	5611	432	757	0	2582	1030	1229	0	3029
16:45:00	60300	1247	1757	0	5101	373	670	0	2285	874	1087	0	2816
16:50:00	60600	1139	1739	0	4501	311	695	0	1901	828	1044	0	2600
16:55:00	60900	868	1401	0	3968	255	534	0	1622	613	867	0	2346
17:00:00	61200	713	1297	0	3384	192	483	0	1331	521	814	0	2053
17:05:00	61500	562	1053	0	2893	150	399	0	1082	412	654	0	1811
17:10:00	61800	406	838	0	2461	111	293	0	900	295	545	0	1561
17:15:00	62100	362	720	0	2103	100	262	0	738	262	458	0	1365
17:20:00	62400	287	603	0	1787	69	218	0	589	218	385	0	1198
17:25:00	62700	242	509	0	1520	71	171	0	489	171	338	0	1031
17:30:00	63000	201	417	0	1304	62	139	0	412	139	278	0	892
17:35:00	63300	150	342	0	1112	45	105	0	352	105	237	0	760
17:40:00	63600	146	308	0	950	58	88	0	322	88	220	0	628
17:45:00	63900	134	248	0	836	46	88	0	280	88	160	0	556
17:50:00	64200	102	229	0	709	41	61	0	260	61	168	0	449
17:55:00	64500	80	158	0	631	25	55	0	230	55	103	0	401
18:00:00	64800	96	176	0	551	34	62	0	202	62	114	0	349
18:05:00	65100	73	162	0	462	26	47	0	181	47	115	0	281
18:10:00	65400	51	119	0	394	17	34	0	164	34	85	0	230
18:15:00	65700	58	111	0	341	15	43	0	136	43	68	0	205
18:20:00	66000	44	99	0	286	13	31	0	118	31	68	0	168
18:25:00	66300	33	75	0	244	3	30	0	91	30	45	0	153
18:30:00	66600	40	77	0	207	9	31	0	69	31	46	0	138
18:35:00	66900	23	59	0	171	7	16	0	60	16	43	0	111
18:40:00	67200	19	52	0	138	1	18	0	43	18	34	0	95
18:45:00	67500	20	50	0	108	3	17	0	29	17	33	0	79
18:50:00	67800	16	37	0	87	3	13	0	19	13	24	0	68
18:55:00	68100	4	24	0	67	1	3	0	17	3	21	0	50
19:00:00	68400	5	21	0	51	2	3	0	16	3	18	0	35
19:05:00	68700	4	13	0	42	1	3	0	14	3	10	0	28
19:10:00	69000	6	11	0	37	0	6	0	8	6	5	0	29
19:15:00	69300	6	14	0	29	2	4	0	6	4	10	0	23
19:20:00	69600	4	9	0	24	2	2	0	6	2	7	0	18
19:25:00	69900	2	6	0	20	1	1	0	6	1	5	0	14
19:30:00	70200	0	1	0	19	0	0	0	6	0	1	0	13
19:35:00	70500	2	5	0	16	0	2	0	4	2	3	0	12
19:40:00	70800	2	4	0	14	0	2	0	2	2	2	0	12
19:45:00	71100	1	3	0	12	0	1	0	1	1	2	0	11
19:50:00	71400	1	3	0	10	0	1	0	0	1	2	0	10
19:55:00	71700	2	2	0	10	2	0	0	2	0	2	0	8
20:00:00	72000	1	3	0	8	1	0	0	3	0	3	0	5
20:05:00	72300	0	1	0	7	0	0	0	3	0	1	0	4
20:10:00	72600	0	0	0	7	0	0	0	3	0	0	0	4
20:15:00	72900	0	0	0	7	0	0	0	3	0	0	0	4
20:20:00	73200	3	5	0	5	1	2	0	2	2	3	0	3
20:25:00	73500	0	0	0	5	0	0	0	2	0	0	0	3
20:30:00	73800	1	1	0	5	0	1	0	1	1	0	0	4
20:35:00	74100	1	2	0	4	1	0	0	2	0	2	0	2
20:40:00	74400	1	2	0	3	0	1	0	1	1	1	0	2
20:45:00	74700	0	1	0	2	0	0	0	1	0	1	0	1
20:50:00	75000	0	1	0	1	0	0	0	1	0	1	0	0
20:55:00	75300	0	0	0	1	0	0	0	1	0	0	0	0
21:00:00	75600	0	0	0	1	0	0	0	1	0	0	0	0
21:05:00	75900	1	1	0	1	0	1	0	0	1	0	0	1
21:10:00	76200	0	1	0	0	0	0	0	0	0	1	0	0
21:15:00	76500	0	0	0	0	0	0	0	0	0	0	0	0
21:20:00	76800	0	0	0	0	0	0	0	0	0	0	0	0
21:25:00	77100	0	0	0	0	0	0	0	0	0	0	0	0
21:30:00	77400	0	0	0	0	0	0	0	0	0	0	0	0
21:35:00	77700	0	0	0	0	0	0	0	0	0	0	0	0
21:40:00	78000	0	0	0	0	0	0	0	0	0	0	0	0
21:45:00	78300	0	0	0	0	0	0	0	0	0	0	0	0
21:50:00	78600	0	0	0	0	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
