time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_taxi	arrivals_taxi	stuck_taxi	en-route_taxi	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	1	0	0	1	0	0	0	0	1	0	0	1
06:00:00	21600	11	3	0	9	3	0	0	3	8	3	0	6
06:05:00	21900	46	14	0	41	12	1	0	14	34	13	0	27
06:10:00	22200	82	24	0	99	24	0	0	38	58	24	0	61
06:15:00	22500	222	72	0	249	63	9	0	92	159	63	0	157
06:20:00	22800	424	177	0	496	147	17	0	222	277	160	0	274
06:25:00	23100	721	307	0	910	253	39	0	436	468	268	0	474
06:30:00	23400	961	494	0	1377	366	91	0	711	595	403	0	666
06:35:00	23700	1298	666	0	2009	446	148	0	1009	852	518	0	1000
06:40:00	24000	1653	970	0	2692	604	237	0	1376	1049	733	0	1316
06:45:00	24300	1908	1241	0	3359	701	324	0	1753	1207	917	0	1606
06:50:00	24600	2147	1501	0	4005	818	411	0	2160	1329	1090	0	1845
06:55:00	24900	2302	1721	0	4586	837	531	0	2466	1465	1190	0	2120
07:00:00	25200	2433	1884	0	5135	891	578	0	2779	1542	1306	0	2356
07:05:00	25500	2507	2071	0	5571	860	693	0	2946	1647	1378	0	2625
07:10:00	25800	2657	2239	0	5989	910	761	0	3095	1747	1478	0	2894
07:15:00	26100	2709	2354	0	6344	922	793	0	3224	1787	1561	0	3120
07:20:00	26400	2616	2403	0	6557	967	763	0	3428	1649	1640	0	3129
07:25:00	26700	2714	2419	0	6852	928	811	0	3545	1786	1608	0	3307
07:30:00	27000	2766	2523	0	7095	942	861	0	3626	1824	1662	0	3469
07:35:00	27300	2547	2392	0	7250	869	775	0	3720	1678	1617	0	3530
07:40:00	27600	2669	2451	0	7468	934	827	0	3827	1735	1624	0	3641
07:45:00	27900	2661	2518	0	7611	893	841	0	3879	1768	1677	0	3732
07:50:00	28200	2651	2468	0	7794	892	815	0	3956	1759	1653	0	3838
07:55:00	28500	2711	2581	0	7924	956	843	0	4069	1755	1738	0	3855
08:00:00	28800	2642	2500	0	8066	928	764	0	4233	1714	1736	0	3833
08:05:00	29100	2674	2521	0	8219	954	806	0	4381	1720	1715	0	3838
08:10:00	29400	2708	2588	0	8339	943	880	0	4444	1765	1708	0	3895
08:15:00	29700	2608	2607	0	8340	882	889	0	4437	1726	1718	0	3903
08:20:00	30000	2413	2557	0	8196	820	900	0	4357	1593	1657	0	3839
08:25:00	30300	2151	2437	0	7910	699	883	0	4173	1452	1554	0	3737
08:30:00	30600	1943	2427	0	7426	597	953	0	3817	1346	1474	0	3609
08:35:00	30900	1663	2248	0	6841	471	932	0	3356	1192	1316	0	3485
08:40:00	31200	1424	2200	0	6065	354	936	0	2774	1070	1264	0	3291
08:45:00	31500	1187	1994	0	5258	238	876	0	2136	949	1118	0	3122
08:50:00	31800	949	1711	0	4496	178	744	0	1570	771	967	0	2926
08:55:00	32100	628	1377	0	3747	106	516	0	1160	522	861	0	2587
09:00:00	32400	473	1050	0	3170	73	399	0	834	400	651	0	2336
09:05:00	32700	345	913	0	2602	52	293	0	593	293	620	0	2009
09:10:00	33000	248	665	0	2185	34	214	0	413	214	451	0	1772
09:15:00	33300	171	502	0	1854	34	137	0	310	137	365	0	1544
09:20:00	33600	120	389	0	1585	17	103	0	224	103	286	0	1361
09:25:00	33900	98	315	0	1368	5	93	0	136	93	222	0	1232
09:30:00	34200	56	258	0	1166	9	47	0	98	47	211	0	1068
09:35:00	34500	39	206	0	999	5	34	0	69	34	172	0	930
09:40:00	34800	27	146	0	880	2	25	0	46	25	121	0	834
09:45:00	35100	14	142	0	752	1	13	0	34	13	129	0	718
09:50:00	35400	16	109	0	659	2	14	0	22	14	95	0	637
09:55:00	35700	11	92	0	578	3	8	0	17	8	84	0	561
10:00:00	36000	1	59	0	520	0	1	0	16	1	58	0	504
10:05:00	36300	8	74	0	454	0	8	0	8	8	66	0	446
10:10:00	36600	5	84	0	375	2	3	0	7	3	81	0	368
10:15:00	36900	2	65	0	312	0	2	0	5	2	63	0	307
10:20:00	37200	2	45	0	269	0	2	0	3	2	43	0	266
10:25:00	37500	1	60	0	210	0	1	0	2	1	59	0	208
10:30:00	37800	1	39	0	172	0	1	0	1	1	38	0	171
10:35:00	38100	2	43	0	131	2	0	0	3	0	43	0	128
10:40:00	38400	0	28	0	103	0	0	0	3	0	28	0	100
10:45:00	38700	1	26	0	78	0	1	0	2	1	25	0	76
10:50:00	39000	0	20	0	58	0	0	0	2	0	20	0	56
10:55:00	39300	2	14	0	46	0	2	0	0	2	12	0	46
11:00:00	39600	0	9	0	37	0	0	0	0	0	9	0	37
11:05:00	39900	0	6	0	31	0	0	0	0	0	6	0	31
11:10:00	40200	0	4	0	27	0	0	0	0	0	4	0	27
11:15:00	40500	0	3	0	24	0	0	0	0	0	3	0	24
11:20:00	40800	0	3	0	21	0	0	0	0	0	3	0	21
11:25:00	41100	0	5	0	16	0	0	0	0	0	5	0	16
11:30:00	41400	0	2	0	14	0	0	0	0	0	2	0	14
11:35:00	41700	0	0	0	14	0	0	0	0	0	0	0	14
11:40:00	42000	0	1	0	13	0	0	0	0	0	1	0	13
11:45:00	42300	0	1	0	12	0	0	0	0	0	1	0	12
11:50:00	42600	0	0	0	12	0	0	0	0	0	0	0	12
11:55:00	42900	0	1	0	11	0	0	0	0	0	1	0	11
12:00:00	43200	0	3	0	8	0	0	0	0	0	3	0	8
12:05:00	43500	0	0	0	8	0	0	0	0	0	0	0	8
12:10:00	43800	0	0	0	8	0	0	0	0	0	0	0	8
12:15:00	44100	0	0	0	8	0	0	0	0	0	0	0	8
12:20:00	44400	0	2	0	6	0	0	0	0	0	2	0	6
12:25:00	44700	0	2	0	4	0	0	0	0	0	2	0	4
12:30:00	45000	0	2	0	2	0	0	0	0	0	2	0	2
12:35:00	45300	0	0	0	2	0	0	0	0	0	0	0	2
12:40:00	45600	0	1	0	1	0	0	0	0	0	1	0	1
12:45:00	45900	0	0	0	1	0	0	0	0	0	0	0	1
12:50:00	46200	0	0	0	1	0	0	0	0	0	0	0	1
12:55:00	46500	0	1	0	0	0	0	0	0	0	1	0	0
13:00:00	46800	0	0	0	0	0	0	0	0	0	0	0	0
13:05:00	47100	0	0	0	0	0	0	0	0	0	0	0	0
13:10:00	47400	0	0	0	0	0	0	0	0	0	0	0	0
13:15:00	47700	0	0	0	0	0	0	0	0	0	0	0	0
13:20:00	48000	0	0	0	0	0	0	0	0	0	0	0	0
13:25:00	48300	0	0	0	0	0	0	0	0	0	0	0	0
13:30:00	48600	0	0	0	0	0	0	0	0	0	0	0	0
13:35:00	48900	1	0	0	1	0	0	0	0	1	0	0	1
13:40:00	49200	9	3	0	7	3	0	0	3	6	3	0	4
13:45:00	49500	14	2	0	19	2	0	0	5	12	2	0	14
13:50:00	49800	44	15	0	48	13	2	0	16	31	13	0	32
13:55:00	50100	73	25	0	96	21	2	0	35	52	23	0	61
14:00:00	50400	128	49	0	175	37	10	0	62	91	39	0	113
14:05:00	50700	234	89	0	320	70	11	0	121	164	78	0	199
14:10:00	51000	373	149	0	544	121	20	0	222	252	129	0	322
14:15:00	51300	510	240	0	814	158	54	0	326	352	186	0	488
14:20:00	51600	654	364	0	1104	222	86	0	462	432	278	0	642
14:25:00	51900	827	481	0	1450	281	109	0	634	546	372	0	816
14:30:00	52200	1001	608	0	1843	312	171	0	775	689	437	0	1068
14:35:00	52500	1225	785	0	2283	435	201	0	1009	790	584	0	1274
14:40:00	52800	1422	966	0	2739	496	286	0	1219	926	680	0	1520
14:45:00	53100	1586	1062	0	3263	504	318	0	1405	1082	744	0	1858
14:50:00	53400	1874	1344	0	3793	645	393	0	1657	1229	951	0	2136
14:55:00	53700	2010	1531	0	4272	728	429	0	1956	1282	1102	0	2316
15:00:00	54000	2171	1661	0	4782	742	532	0	2166	1429	1129	0	2616
15:05:00	54300	2306	1871	0	5217	787	576	0	2377	1519	1295	0	2840
15:10:00	54600	2481	2078	0	5620	859	645	0	2591	1622	1433	0	3029
15:15:00	54900	2413	2092	0	5941	842	654	0	2779	1571	1438	0	3162
15:20:00	55200	2496	2142	0	6295	855	667	0	2967	1641	1475	0	3328
15:25:00	55500	2653	2278	0	6670	887	739	0	3115	1766	1539	0	3555
15:30:00	55800	2533	2342	0	6861	893	756	0	3252	1640	1586	0	3609
15:35:00	56100	2603	2440	0	7024	930	793	0	3389	1673	1647	0	3635
15:40:00	56400	2591	2398	0	7217	846	802	0	3433	1745	1596	0	3784
15:45:00	56700	2688	2464	0	7441	903	800	0	3536	1785	1664	0	3905
15:50:00	57000	2597	2530	0	7508	921	821	0	3636	1676	1709	0	3872
15:55:00	57300	2599	2487	0	7620	875	835	0	3676	1724	1652	0	3944
16:00:00	57600	2514	2551	0	7583	828	875	0	3629	1686	1676	0	3954
16:05:00	57900	2471	2449	0	7605	824	788	0	3665	1647	1661	0	3940
16:10:00	58200	2355	2439	0	7521	804	818	0	3651	1551	1621	0	3870
16:15:00	58500	2276	2425	0	7372	793	846	0	3598	1483	1579	0	3774
16:20:00	58800	2204	2426	0	7150	722	881	0	3439	1482	1545	0	3711
16:25:00	59100	1967	2300	0	6817	637	813	0	3263	1330	1487	0	3554
16:30:00	59400	1766	2221	0	6362	558	807	0	3014	1208	1414	0	3348
16:35:00	59700	1604	2039	0	5927	493	760	0	2747	1111	1279	0	3180
16:40:00	60000	1467	1903	0	5491	476	710	0	2513	991	1193	0	2978
16:45:00	60300	1255	1738	0	5008	377	667	0	2223	878	1071	0	2785
16:50:00	60600	1103	1637	0	4474	335	613	0	1945	768	1024	0	2529
16:55:00	60900	883	1407	0	3950	251	535	0	1661	632	872	0	2289
17:00:00	61200	723	1193	0	3480	200	471	0	1390	523	722	0	2090
17:05:00	61500	588	1074	0	2994	170	396	0	1164	418	678	0	1830
17:10:00	61800	481	950	0	2525	126	349	0	941	355	601	0	1584
17:15:00	62100	381	753	0	2153	106	273	0	774	275	480	0	1379
17:20:00	62400	294	651	0	1796	79	215	0	638	215	436	0	1158
17:25:00	62700	227	497	0	1526	57	170	0	525	170	327	0	1001
17:30:00	63000	219	442	0	1303	60	159	0	426	159	283	0	877
17:35:00	63300	174	359	0	1118	51	123	0	354	123	236	0	764
17:40:00	63600	145	309	0	954	53	92	0	315	92	217	0	639
17:45:00	63900	133	246	0	841	47	86	0	276	86	160	0	565
17:50:00	64200	109	219	0	731	36	73	0	239	73	146	0	492
17:55:00	64500	90	192	0	629	28	62	0	205	62	130	0	424
18:00:00	64800	89	173	0	545	35	54	0	186	54	119	0	359
18:05:00	65100	67	149	0	463	24	43	0	167	43	106	0	296
18:10:00	65400	64	143	0	384	21	43	0	145	43	100	0	239
18:15:00	65700	60	119	0	325	19	41	0	123	41	78	0	202
18:20:00	66000	40	94	0	271	10	30	0	103	30	64	0	168
18:25:00	66300	31	68	0	234	8	23	0	88	23	45	0	146
18:30:00	66600	18	53	0	199	1	17	0	72	17	36	0	127
18:35:00	66900	31	67	0	163	7	24	0	55	24	43	0	108
18:40:00	67200	19	50	0	132	6	13	0	48	13	37	0	84
18:45:00	67500	19	40	0	111	4	15	0	37	15	25	0	74
18:50:00	67800	12	38	0	85	0	12	0	25	12	26	0	60
18:55:00	68100	10	25	0	70	1	9	0	17	9	16	0	53
19:00:00	68400	6	24	0	52	2	4	0	15	4	20	0	37
19:05:00	68700	9	17	0	44	3	6	0	12	6	11	0	32
19:10:00	69000	3	9	0	38	0	3	0	9	3	6	0	29
19:15:00	69300	2	5	0	35	0	2	0	7	2	3	0	28
19:20:00	69600	3	12	0	26	0	3	0	4	3	9	0	22
19:25:00	69900	6	10	0	22	2	4	0	2	4	6	0	20
19:30:00	70200	1	3	0	20	1	0	0	3	0	3	0	17
19:35:00	70500	1	6	0	15	1	0	0	4	0	6	0	11
19:40:00	70800	1	1	0	15	1	0	0	5	0	1	0	10
19:45:00	71100	1	2	0	14	0	1	0	4	1	1	0	10
19:50:00	71400	0	3	0	11	0	0	0	4	0	3	0	7
19:55:00	71700	2	3	0	10	0	2	0	2	2	1	0	8
20:00:00	72000	2	4	0	8	1	1	0	2	1	3	0	6
20:05:00	72300	0	1	0	7	0	0	0	2	0	1	0	5
20:10:00	72600	0	2	0	5	0	0	0	2	0	2	0	3
20:15:00	72900	3	3	0	5	2	1	0	3	1	2	0	2
20:20:00	73200	1	1	0	5	0	1	0	2	1	0	0	3
20:25:00	73500	1	1	0	5	1	0	0	3	0	1	0	2
20:30:00	73800	0	1	0	4	0	0	0	3	0	1	0	1
20:35:00	74100	1	1	0	4	0	1	0	2	1	0	0	2
20:40:00	74400	1	3	0	2	0	1	0	1	1	2	0	1
20:45:00	74700	0	0	0	2	0	0	0	1	0	0	0	1
20:50:00	75000	0	0	0	2	0	0	0	1	0	0	0	1
20:55:00	75300	1	2	0	1	0	1	0	0	1	1	0	1
21:00:00	75600	0	1	0	0	0	0	0	0	0	1	0	0
21:05:00	75900	0	0	0	0	0	0	0	0	0	0	0	0
21:10:00	76200	0	0	0	0	0	0	0	0	0	0	0	0
21:15:00	76500	0	0	0	0	0	0	0	0	0	0	0	0
21:20:00	76800	0	0	0	0	0	0	0	0	0	0	0	0
21:25:00	77100	0	0	0	0	0	0	0	0	0	0	0	0
21:30:00	77400	0	0	0	0	0	0	0	0	0	0	0	0
21:35:00	77700	0	0	0	0	0	0	0	0	0	0	0	0
21:40:00	78000	0	0	0	0	0	0	0	0	0	0	0	0
21:45:00	78300	0	0	0	0	0	0	0	0	0	0	0	0
21:50:00	78600	0	0	0	0	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
